text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Luiscasob: Para la lectura del fin, comparto de Chesterton su novela ""El hombre que fue jueves"", texto oscuro y fascinante.
https://t.c…",FALSE,0,#N/A,11/11/2015 23:40:56,FALSE,#N/A,664588648931725312,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",susoca33,19,TRUE,FALSE,#N/A,#N/A
Fascinante @INEHRM  https://t.co/PRFKVLk8Dy,FALSE,2,#N/A,11/11/2015 23:40:32,FALSE,#N/A,664588551992901632,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HERRERACORZAS,1,FALSE,FALSE,#N/A,#N/A
"RT @GuillermoLPD: Es fascinante leer los ataques furibundos a la CUP por negarse a votar a Mas. El procès no es cosa de personas, pero será…",FALSE,0,#N/A,11/11/2015 23:40:08,FALSE,#N/A,664588449228447744,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",blancobello,20,TRUE,FALSE,#N/A,#N/A
"Era interesante, fascinante, era perfecto.",FALSE,1,#N/A,11/11/2015 23:36:42,FALSE,#N/A,664587584199233536,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Valguien,0,FALSE,FALSE,#N/A,#N/A
"@LaFirmaOficial buena tarde, soy seguidor de este fascinante grupo. saber si el 5/12/15 vendrán a Puebla y si es confirmado el evento",FALSE,0,LaFirmaOficial,11/11/2015 23:35:05,FALSE,#N/A,664587179667025920,97077993,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",payulabg,0,FALSE,FALSE,#N/A,#N/A
"RT @MashiRafael: ..cultura, fascinante.
Sobre hotel y centro de convenciones, mejor ni les cuento: realmente impresionantes.
Buenos resulta…",FALSE,0,#N/A,11/11/2015 23:34:44,FALSE,#N/A,664587092006146048,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",marcelateleSUR,656,TRUE,FALSE,#N/A,#N/A
Fascinante. https://t.co/2iQPzSUqf8,FALSE,5,#N/A,11/11/2015 23:34:24,FALSE,#N/A,664587008380137472,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SebitasGReyes,0,FALSE,FALSE,#N/A,#N/A
@mauriciostycer correção... Foi 1 milhão para produção de elenco e 4 milhões para o studio gringo. Achei fascinante para uma novela brazuca,FALSE,0,mauriciostycer,11/11/2015 23:33:03,FALSE,664578087657582592,664586665843892226,17145115,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ubisss,0,FALSE,FALSE,#N/A,#N/A
es tan desesperante y al mismo tiempo fascinante..,FALSE,0,#N/A,11/11/2015 23:32:17,FALSE,#N/A,664586475246194688,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tepha_295,0,FALSE,FALSE,#N/A,#N/A
Fascinante!!! https://t.co/YkilDEFLQg,FALSE,1,#N/A,11/11/2015 23:31:10,FALSE,#N/A,664586192394948608,#N/A,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",arquitetogeek,0,FALSE,FALSE,#N/A,#N/A
Créame un micro ecosistema es simplemente fascinante! https://t.co/qAETdRU78i,FALSE,1,#N/A,11/11/2015 23:30:44,FALSE,#N/A,664586083372412930,#N/A,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",chuy_magenta,0,FALSE,FALSE,#N/A,#N/A
En Francia están construyendo un castillo medieval utilizando técnicas medievales https://t.co/0lrTWDlhEE vía @magnet_es,FALSE,0,#N/A,11/11/2015 23:30:04,FALSE,#N/A,664585915688476672,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Eljano62,0,FALSE,FALSE,#N/A,#N/A
"@MXTupperware godin lo mejir, esta hermoso y fascinante",FALSE,0,MXTupperware,11/11/2015 23:30:03,FALSE,664473462631768064,664585910646734849,419705605,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChiticaRebeca,0,FALSE,FALSE,#N/A,#N/A
Fascinante los objetivos seguidos por @LaboratoriaMX https://t.co/6EHUtDmCYh,FALSE,0,#N/A,11/11/2015 23:29:06,FALSE,#N/A,664585671663726592,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WayraMexico,1,FALSE,FALSE,#N/A,#N/A
"@AlbertoyMaggi Luces apabullantemente sexy, simplemente fascinante, exquisita.",FALSE,0,AlbertoyMaggi,11/11/2015 23:27:36,FALSE,664516709395640320,664585297011736576,4073002036,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dannverwudo,0,FALSE,FALSE,#N/A,#N/A
