text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:57:53,FALSE,#N/A,664592918414532609,#N/A,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",giecusay,40,TRUE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:57:51,FALSE,#N/A,664592907446407168,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",430d8c6ecdca454,206,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:57:48,FALSE,#N/A,664592893823291393,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",heart_arch,717,TRUE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:57:43,FALSE,#N/A,664592876618317825,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yanyanroldan28,40,TRUE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:57:38,FALSE,#N/A,664592854719856640,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chardg_s,40,TRUE,FALSE,#N/A,#N/A
RT @honorlinamanza1: Ang d best tlaga s @EatBulaga at KS every week may sinicelebrate at my monthsary pa..#ALDUB17thWeeksary,FALSE,0,#N/A,11/11/2015 23:57:33,FALSE,#N/A,664592831978278913,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alduen85,4,TRUE,FALSE,#N/A,#N/A
RT @ad8d3a76a92746a: @AlDubBarkads tayo pa ba.. pudpudin na ang touch screen at mga daliri let's unite not Bot in #ALDUB17thWeeksary,FALSE,0,#N/A,11/11/2015 23:57:31,FALSE,#N/A,664592826022420480,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rinashrek1121,13,TRUE,FALSE,#N/A,#N/A
RT @junem1985: TATALUNIN DAW NILA TWEET COUNTS NATIN FOR FAME'S SAKE.... USING AUTO-BOTS! HABOLAN PA MORE! #ALDUB17thWeeksary  https://t.co…,FALSE,0,#N/A,11/11/2015 23:57:28,FALSE,#N/A,664592810440544256,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CarlitoEvangel3,4,TRUE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:57:19,FALSE,#N/A,664592773186764800,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhengnatabio2,40,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:57:12,FALSE,#N/A,664592744992608256,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TeamMihoFans,717,TRUE,FALSE,#N/A,#N/A
Won't be the first time PA is accusing Israel of assassinating Arafat. It's a popular conspiracy theory among Pals.  https://t.co/BgpAyQjd09,FALSE,0,#N/A,11/11/2015 23:57:08,FALSE,#N/A,664592728630628353,#N/A,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MrPolyatheist,1,FALSE,FALSE,#N/A,#N/A
???????? ????????? ?????????? ??????? ??????S(mile)ING!?????????Pa?Cu????? https://t.co/3Ly6QM5be8,FALSE,0,#N/A,11/11/2015 23:57:07,FALSE,#N/A,664592722012041216,#N/A,"<a href=""http://tsum2.net/hatarakibachi/"" rel=""nofollow"">tsum2_hatarakibachi_tweetbot</a>",puripurir,0,FALSE,FALSE,#N/A,#N/A
"RT @kuleeet23: Fave scene na gnawa ni Tommy in BB's haus, yung mga pgtali nila ni Miho ng kamay at paa pra dna mkwala pa sa kanya, lol!

#S…",FALSE,0,#N/A,11/11/2015 23:57:07,FALSE,#N/A,664592721768763397,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",quinsayRM,206,TRUE,FALSE,#N/A,#N/A
RT @StateDeptPress: READOUT: #SecretaryKerry's Meeting with #Israeli Prime Minister #Netanyahu https://t.co/NmawKaRmO2,FALSE,0,#N/A,11/11/2015 23:56:56,FALSE,#N/A,664592676868763649,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PatriotIndiana,2,TRUE,FALSE,#N/A,#N/A
"Nainggit po ako s coffee..hehehe
Tweet pa more
#ALDUB17thWeeksary  https://t.co/Z5nqisGEkD",FALSE,1,#N/A,11/11/2015 23:56:55,FALSE,#N/A,664592674788388864,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jermelen,9,FALSE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:56:50,FALSE,#N/A,664592652013318144,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itsmeeyy22,40,TRUE,FALSE,#N/A,#N/A
"RT @SPFSeniorerna: Övriga två deltagare i #levsompensionär är @solveigzander &amp; @carinagohlsson 
https://t.co/Tsb1ciDDYD
https://t.co/gdMzwI…",FALSE,0,#N/A,11/11/2015 23:56:47,FALSE,#N/A,664592637769461760,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",carinagohlsson,2,TRUE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:56:43,FALSE,#N/A,664592621621420032,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thicatz,40,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:56:31,FALSE,#N/A,664592571189100545,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jahnearcillas,717,TRUE,FALSE,#N/A,#N/A
RT @AlDubPhCaloocan: She's so Lovely! How many RT for our Menggay? Tweet pa more!  #ALDUB17thWeeksary https://t.co/m2L8vXlsRC,FALSE,0,#N/A,11/11/2015 23:56:25,FALSE,#N/A,664592548581785602,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mattdelcastillo,40,TRUE,FALSE,#N/A,#N/A
??????????? ????2015? 11/21???22????18? ??? ??????????? ??????????????? https://t.co/pXiE1tKDJy,FALSE,0,#N/A,11/11/2015 23:56:22,FALSE,#N/A,664592534161723392,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hikarigaoka_pa,0,FALSE,FALSE,#N/A,#N/A
Jag gillade ett videoklipp på @YouTube från @jimnduruchi https://t.co/qY8iEAocmA RUS saves a life: Andrew's TERRIBLE JIGGER,FALSE,0,#N/A,11/11/2015 23:56:10,FALSE,#N/A,664592485998600192,#N/A,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",BEAUTYBYELINORE,0,FALSE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:56,FALSE,#N/A,664592427223748608,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CabahitElvira,717,TRUE,FALSE,#N/A,#N/A
"RT @ToMihoOFC: Tweet UPDATE: Push pa more! TwoM Goal. Let's do this

#ShowtimeToMiho https://t.co/0V2obqpoSb",FALSE,0,#N/A,11/11/2015 23:55:52,FALSE,#N/A,664592407909019649,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rptopacio,717,TRUE,FALSE,#N/A,#N/A
