text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @MegaCornuda: BASTA DE BULLYING! BASTA DE ABUSOS! BASTA DE TRABAJOS! BASTA DE ESTUDIAR! BASTA DE ESCUELA! VACACIONES VENGAN A MI????????,FALSE,0,#N/A,11/11/2015 23:59:22,FALSE,#N/A,664593291791462400,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AranceMicol,343,TRUE,FALSE,#N/A,#N/A
Vacaciones = sin colegio = sin ella,FALSE,0,#N/A,11/11/2015 23:59:22,FALSE,#N/A,664593289727844352,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BoysCanFeelToo,0,FALSE,FALSE,#N/A,#N/A
"RT @TomiPelliniOK: En menos de un mes chau profesores, chau pruebas, chau escuela, chau levantarse temprano, HOLA VACACIONES ????????",FALSE,0,#N/A,11/11/2015 23:59:19,FALSE,#N/A,664593277761552385,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mate__13,98,TRUE,FALSE,#N/A,#N/A
"@Luis_Corail @sanromantoco de vacaciones quizas, no pero en funciones de gobierno quien sabe. harto penca su opinion #tocopilla",FALSE,1,Luis_Corail,11/11/2015 23:59:18,FALSE,664577905398280192,664593272069890049,58175023,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hellcristh,0,FALSE,FALSE,#N/A,#N/A
RT @CateriinaYedro: Que ganas de vacaciones con mis amigas!!!!,FALSE,0,#N/A,11/11/2015 23:59:18,FALSE,#N/A,664593271105155073,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DelfinaGelabert,2,TRUE,FALSE,#N/A,#N/A
RT @elcosodelapizza: Basta de colegio ??? quiero vacaciones ??????,FALSE,0,#N/A,11/11/2015 23:59:17,FALSE,#N/A,664593269855281152,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LudmilaZabala,3982,TRUE,FALSE,#N/A,#N/A
RT @oyeamiga: Por qué no podemos saltarnos todo el drama de finales y ya salir de vacaciones???,FALSE,0,#N/A,11/11/2015 23:59:16,FALSE,#N/A,664593262716522496,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",berenice2501,191,TRUE,FALSE,#N/A,#N/A
Por fin vacaciones ??????#vacaciones #viaje #libre #11,FALSE,0,#N/A,11/11/2015 23:59:15,FALSE,#N/A,664593261089169410,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jor5g,0,FALSE,FALSE,#N/A,#N/A
Que manera de odiar esta epoca de pre-vacaciones porque te llenan de pruebas,FALSE,0,#N/A,11/11/2015 23:59:10,FALSE,#N/A,664593238800617472,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MatitoCARP,3,FALSE,FALSE,#N/A,#N/A
¿Por qué nos estresan las vacaciones? https://t.co/f84ciDbIh8 #Venezuela,FALSE,0,#N/A,11/11/2015 23:59:09,FALSE,#N/A,664593233255776256,#N/A,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",InformandoAVzla,0,FALSE,FALSE,#N/A,#N/A
"Estoy harta de las pruebas, trabajos prácticos, quiero vacaciones",FALSE,1,#N/A,11/11/2015 23:59:08,FALSE,#N/A,664593232794394626,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",luulygaalvan,2,FALSE,FALSE,#N/A,#N/A
Quierooooo vacaciones!!!,FALSE,0,#N/A,11/11/2015 23:59:08,FALSE,#N/A,664593231364141056,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MariiHada,0,FALSE,FALSE,#N/A,#N/A
"RT @MegaCornuda: Estoy histérica y estresada, vacaciones vengan a mi ????????",FALSE,0,#N/A,11/11/2015 23:59:07,FALSE,#N/A,664593228126134277,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nanmartinezzzz,995,TRUE,FALSE,#N/A,#N/A
"By ?? jesuss_rbt
#Quito #ecuador #Vacaciones #MuchoFrio https://t.co/ts3QiqU6ya",FALSE,0,#N/A,11/11/2015 23:59:05,FALSE,#N/A,664593218688950274,#N/A,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",Quito_Instagram,0,FALSE,FALSE,#N/A,#N/A
Por qué no podemos saltarnos todo el drama de finales y ya salir de vacaciones???,FALSE,87,#N/A,11/11/2015 23:59:04,FALSE,#N/A,664593216004612100,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oyeamiga,191,FALSE,FALSE,#N/A,#N/A
"Estoy agotada, necesito vacaciones ??",FALSE,0,#N/A,11/11/2015 23:59:03,FALSE,#N/A,664593209331425280,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JulyTemprano,3,FALSE,FALSE,#N/A,#N/A
"Todos los tragas re felices refregandote en la cara que se van de vacaciones nose , que se van a la pileta en las vacas.PERO SALI DE ACA ENF",FALSE,0,#N/A,11/11/2015 23:59:02,FALSE,#N/A,664593206135402497,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LaActividadDeTw,0,FALSE,FALSE,#N/A,#N/A
"RT @iTomyVera: Quiero ya:
-Vacaciones ??
-Aprobar todas las materias ??
-Verano ?
-Playa ??????
-Helado ????
-Trasnochar ??
-Joda ??????
-Findes etern…",FALSE,0,#N/A,11/11/2015 23:59:02,FALSE,#N/A,664593205493637121,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NattiDiaz9,551,TRUE,FALSE,#N/A,#N/A
Con mi pastora en la escuelita de vacaciones #EBV15 # MCCA @ Iglesia Casa… https://t.co/BauVSW3YUg,FALSE,0,#N/A,11/11/2015 23:59:02,FALSE,#N/A,664593204482809857,#N/A,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",iraniamjl,0,FALSE,FALSE,-89.35839647,15.11485982
RT @AgusOlivaress: que áspero e interminable noviembre???? quiero vacaciones!!,FALSE,0,#N/A,11/11/2015 23:59:01,FALSE,#N/A,664593203786555392,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PabletichLu,6,TRUE,FALSE,#N/A,#N/A
Cada vez mas cerca nuestras vacaciones ????????,FALSE,0,#N/A,11/11/2015 23:59:01,FALSE,#N/A,664593201077055488,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Luly_Linarez,0,FALSE,FALSE,#N/A,#N/A
"RT @Ultra_Forra_: Llega esta altura del año en la que lo único que quiero es: 
-Vacaciones ???
-Joda ?? ??
-No estudiar mas ?? ??",FALSE,0,#N/A,11/11/2015 23:59:01,FALSE,#N/A,664593200263397377,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NicChevalier45,19,TRUE,FALSE,#N/A,#N/A
Que ganas de vacaciones con mis amigas!!!!,FALSE,0,#N/A,11/11/2015 23:58:58,FALSE,#N/A,664593190956220416,#N/A,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",CateriinaYedro,2,FALSE,FALSE,#N/A,#N/A
Debería empezar alguna dieta porque al paso que voy en las vacaciones me confunden con una morsa kesesto,FALSE,0,#N/A,11/11/2015 23:58:58,FALSE,#N/A,664593188733198336,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AilinHerrera_,1,FALSE,FALSE,#N/A,#N/A
Necesito vacaciones en Maiamee para recuperarme,FALSE,0,#N/A,11/11/2015 23:58:58,FALSE,#N/A,664593188108242945,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kevin_Bottcher,0,FALSE,FALSE,#N/A,#N/A
