text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Me gustó un video de @YouTube de @rabahrex https://t.co/5K9RsI4Gq3 Minecraft - Creeper Mujer MOD (Simplemente hermoso...) - ESPAÑOL,FALSE,0,#N/A,11/11/2015 23:59:48,FALSE,#N/A,664593398515572736,#N/A,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",ArenasMontilla,0,FALSE,FALSE,#N/A,#N/A
"RT @5hofgomez: Ally nos llamó ""amigos"" y dijo que somos los mejores fans del mundo. Es lo más hermoso que existe. #YAASS5H",FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593395466285056,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DanielaJaure,269,TRUE,FALSE,#N/A,#N/A
Hermoso!! ?? ???? https://t.co/EwunIcc9bS,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593394791002112,#N/A,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",BrendithaRios2,0,FALSE,FALSE,#N/A,#N/A
@ElMundoEnFoto hermoso hermoso animal..,FALSE,1,ElMundoEnFoto,11/11/2015 23:59:47,FALSE,664562493868539904,664593394157682689,1215711409,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",corazondecerezo,0,FALSE,FALSE,#N/A,#N/A
"que hermoso estar en la mesa y de fondo se escucha cjs,  que bueno que a mi flia le guste el rock!",FALSE,1,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593393247481858,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",francomartinh,0,FALSE,FALSE,#N/A,#N/A
RT @harrypasivo: Es hermoso por dios https://t.co/XyD4gnxiiK,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593393050341376,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wtfzaynM1b4by,67,TRUE,FALSE,#N/A,#N/A
@MarianoZalc gracias hermoso,FALSE,0,MarianoZalc,11/11/2015 23:59:47,FALSE,664592720250425344,664593392781959168,576184676,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Biannga,0,FALSE,FALSE,#N/A,#N/A
"""Tan perfecto que asusta"" #Axel #YQue? #Sabado #3ra #Fila #Hermoso ??????? @… https://t.co/bh0O3MkVWa",FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593389824921600,#N/A,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Candee_Ramallo,0,FALSE,FALSE,-64.19527872,-31.44518807
#Hermoso https://t.co/T1HRnocQZp,FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593389170618368,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",buendiario,0,FALSE,FALSE,#N/A,#N/A
RT @fedeeserrano98: Esta hermoso para dar vueltas??,FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593388424011780,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abatte1,5,TRUE,FALSE,#N/A,#N/A
@Miskesozu2 Nos deleita con su hermoso y sensual cuerpo. #Golosita #Cúcuta #LasLindasPelinegras #LindasDeCúcuta https://t.co/RGilvCKH4u,FALSE,1,Miskesozu2,11/11/2015 23:59:45,FALSE,#N/A,664593386599555072,2366721408,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LindasDeCucuta,0,FALSE,FALSE,#N/A,#N/A
@blscbb No me ha pasado pero si me los mencionan los insulto xD le dije a una amiga que su novio era una basura :'v fue hermoso ?,FALSE,0,blscbb,11/11/2015 23:59:45,FALSE,664592422731702272,664593385076969472,2455763725,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dosuneishi,0,FALSE,FALSE,#N/A,#N/A
RT @Eugedrangel: Esque estas hermoso,FALSE,0,#N/A,11/11/2015 23:59:45,FALSE,#N/A,664593384426897408,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paolaaragon777,2,TRUE,FALSE,#N/A,#N/A
Que orgullo y que hermoso leer esto.?????? https://t.co/3256YZ8P9j,FALSE,0,#N/A,11/11/2015 23:59:44,FALSE,#N/A,664593384191954944,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_gomezdiaa,0,FALSE,FALSE,#N/A,#N/A
RT @FantasiaFutbol: Que hermoso es el futbol. No hay palabras suficientes para describirlo.,FALSE,0,#N/A,11/11/2015 23:59:44,FALSE,#N/A,664593380580696064,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kytyyyy,220,TRUE,FALSE,#N/A,#N/A
"#PumasConTelcel ?
@JozvanVera sería hermoso hablar contigo unos segundos x142",FALSE,0,#N/A,11/11/2015 23:59:43,FALSE,#N/A,664593379926392832,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RossyTorres_,0,FALSE,FALSE,#N/A,#N/A
RT @jdbmbiebuurr: no es más hermoso porque no le alcanza el tiempo https://t.co/dlrnvbHC1O,FALSE,0,#N/A,11/11/2015 23:59:43,FALSE,#N/A,664593375950147585,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dxarf3,9,TRUE,FALSE,#N/A,#N/A
Recién me trajo mi hermoso,FALSE,0,#N/A,11/11/2015 23:59:42,FALSE,#N/A,664593374599618560,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LittleGuadaa,1,FALSE,FALSE,#N/A,#N/A
RT @30equiposARG: FECHA 3. Golazo de Mancuello vs Quilmes con un hermoso disparo! Click al corazón si te pareció el mejor del torneo! https…,FALSE,0,#N/A,11/11/2015 23:59:42,FALSE,#N/A,664593374289207296,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bianmaggi,17,TRUE,FALSE,#N/A,#N/A
Que hermoso es ser cirujaaaaaaa la puta madreeeee ??,FALSE,2,#N/A,11/11/2015 23:59:42,FALSE,#N/A,664593373177757697,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",floorvenecia,0,FALSE,FALSE,#N/A,#N/A
RT @LizethP9: @atvpe @COMBATE_ATV que hermoso baila @edupastranapapi jajajjaja es el lider del grupo jajjajajaj todo divertido esta genial,FALSE,0,#N/A,11/11/2015 23:59:41,FALSE,#N/A,664593371240005632,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",eduardo_club,1,TRUE,FALSE,#N/A,#N/A
¡Es hermoso verlos! Lloró de felicidad ?? Es demasiado para mi frágil corazón #MTVHitsLA #1DPerfect,FALSE,0,#N/A,11/11/2015 23:59:41,FALSE,#N/A,664593369918763008,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LynnSunrise,1,FALSE,FALSE,#N/A,#N/A
"BEBO HERMOSO. 
Ig: umariautumn https://t.co/JaQLZGzzw5",FALSE,0,#N/A,11/11/2015 23:59:41,FALSE,#N/A,664593367544799233,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",missapple__,1,FALSE,FALSE,#N/A,#N/A
"RT @MelinaLuna_: No puedo creer que ya haya pasado, que hermoso fue todo. Ni la lluvia nos paro, los amo a todos #9N",FALSE,0,#N/A,11/11/2015 23:59:40,FALSE,#N/A,664593364961107968,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",agos2398,3,TRUE,FALSE,#N/A,#N/A
"RT @UpdatesRCP1D: Fotografías de Zayn hoy Nueva York. Hermoso?? -F
#UKVOTY1D https://t.co/TnpivYAwr8",FALSE,0,#N/A,11/11/2015 23:59:39,FALSE,#N/A,664593363212091392,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isaca1122,20,TRUE,FALSE,#N/A,#N/A
@tutemustafaC9 hermoso,FALSE,0,tutemustafaC9,11/11/2015 23:59:39,FALSE,664220441838489605,664593361203019781,3495084556,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gonzagravano22,0,FALSE,FALSE,#N/A,#N/A
"@BitterCat_ momento-
Pues ha sido un hermoso detalle por tu parte. Se que me hago pesado, pero, gracias... Sulley.
-Le gustaba su nombre.(+)",FALSE,0,NiceCreamVendor,11/11/2015 23:59:39,FALSE,664592920478093313,664593361089781761,4136929876,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiceCreamVendor,0,FALSE,FALSE,#N/A,#N/A
"ALQUILER TEMPORAL EN CARLOS PAZ - HERMOSO COMPLEJO DE DEPARTAMENTOS DE NIVEL - 4, 5, 6 PERSONAS - FULL EQUIPE -... https://t.co/IIDF752Ux4",FALSE,0,#N/A,11/11/2015 23:59:39,FALSE,#N/A,664593359336579073,#N/A,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",julitoformiga,0,FALSE,FALSE,#N/A,#N/A
@gypsyfk entrega ese marrón hermoso que tenes Sara,FALSE,0,gypsyfk,11/11/2015 23:59:38,FALSE,664494075903664128,664593357549740032,2392928230,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zkatava,1,FALSE,FALSE,#N/A,#N/A
"#PumasConTelcel ?
@JozvanVera sería hermoso hablar contigo unos segundos x141",FALSE,0,#N/A,11/11/2015 23:59:38,FALSE,#N/A,664593356023070722,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RossyTorres_,0,FALSE,FALSE,#N/A,#N/A
Hermoso día y nosotras cursando hasta recién ??,FALSE,0,#N/A,11/11/2015 23:59:37,FALSE,#N/A,664593350817939456,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Giuliana_Arro,0,FALSE,FALSE,#N/A,#N/A
"Que cruel eres @SoyJimmySirvent , hermoso video, orgullosa de mis chicos #MTVHitsLA #Perfect",FALSE,0,#N/A,11/11/2015 23:59:36,FALSE,#N/A,664593348469112835,#N/A,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",the1D_Natalia,0,FALSE,FALSE,#N/A,#N/A
Hermoso Diaa! ?,FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593341624008704,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Peketonaa,0,FALSE,FALSE,#N/A,#N/A
"HERMOSO DIA EL DE HOY, NO CAMBIARÍA NI UNA SOLA COSA ?",FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593341137440768,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Paezsxime,0,FALSE,FALSE,#N/A,#N/A
Extraño a mi hermoso ??,FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593339270995969,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Agosedroso,0,FALSE,FALSE,#N/A,#N/A
RT @MatiildaxD: Los K le sacaron una foto a Del Caño comprando dólares porque no les quiso prestar los OCHO VOTOS de la izquierda para el b…,FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593339216486403,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CLAUDIAOCHANDIO,954,TRUE,FALSE,#N/A,#N/A
@SANTIAGODELMORO Que hermoso estas Santiago con ese traje gris,FALSE,0,SANTIAGODELMORO,11/11/2015 23:59:34,FALSE,#N/A,664593338893541376,155396001,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",correntinapora2,0,FALSE,FALSE,#N/A,#N/A
La oscuridad es lo más hermoso que hay.,FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593338784456705,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JackyPalacios13,0,FALSE,FALSE,#N/A,#N/A
"@SharkAriel así quiero que te me subas, hermoso!!",FALSE,1,SharkAriel,11/11/2015 23:59:32,FALSE,664591548248678401,664593333025685504,2979172239,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",YoManzana,0,FALSE,FALSE,#N/A,#N/A
