text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
What a wonderful #twilighttastes event at @georgesbelfast tonight. Delicious food overlooking the #TwilightMarket https://t.co/rj47iNSxuq,FALSE,14,#N/A,11/11/2015 23:59:54,FALSE,#N/A,664593425577177088,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RebeccaKincade1,9,FALSE,FALSE,#N/A,#N/A
RT @pintsize73: Have a wonderful day ??#WildlifeWednesday https://t.co/muFrKQZmII,FALSE,0,#N/A,11/11/2015 23:59:54,FALSE,#N/A,664593425560416261,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Darylmatla,482,TRUE,FALSE,#N/A,#N/A
"RT @alexisscarol_: Happy bday to my a1 day1, I use this pic every year but whatevs ?? hope you have a wonderful day ?? @phylisityyyy http://t…",FALSE,0,#N/A,11/11/2015 23:59:53,FALSE,#N/A,664593420640460800,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",phylisityyyy,1,TRUE,FALSE,#N/A,#N/A
RT @insan_honey: @Gurmeetramrahim #LoveToSeeMSG13feb wowwww wonderful DP looking my handsome lovely  PAPAG??????????,FALSE,0,#N/A,11/11/2015 23:59:53,FALSE,#N/A,664593420539834369,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PinneySingh,619,TRUE,FALSE,#N/A,#N/A
@Wonderful_U @ZozeeBo that's sadly what being I'm the public eye is all about you just got to roll with the punches sadly,FALSE,1,Wonderful_U,11/11/2015 23:59:53,FALSE,664563388274618368,664593420401381376,211471113,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AllThingsGirly_,0,FALSE,FALSE,#N/A,#N/A
@Abdul_Adams2 There is this wonderful team called the Ducks in Oregon. Might checkem' out :) #DUCKLIFEISWHEREITSAT,FALSE,0,Abdul_Adams2,11/11/2015 23:59:53,FALSE,664575557401579520,664593419361247233,2288344056,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kristielisenby,0,FALSE,FALSE,#N/A,#N/A
Great guy! Bet he had some wonderful ideas about how to improve Public Transportation #OffTheSidewalk in #Tampa  https://t.co/nLZjOLbKjt,FALSE,2,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593415879974912,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CarlynKB,0,FALSE,FALSE,#N/A,#N/A
"RT @AnnaKDeLano: Such a wonderful day! Until next time, winter wonderland. ???? https://t.co/nDjpEaYU2j",FALSE,0,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593415053647873,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SarahAnne9898,2,TRUE,FALSE,#N/A,#N/A
Would Ben Carson kill baby Hitler? https://t.co/HOmSX9Tsfp via @YouTube //The comments not seeing that PFTCommenter is a troll are wonderful,FALSE,1,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593410918129664,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mindchangeframe,0,FALSE,FALSE,#N/A,#N/A
@AdeleWhartonVet @RamblingRatz Absolutely  make fantastic pets and wonderful friends.,FALSE,1,AdeleWhartonVet,11/11/2015 23:59:50,FALSE,663974450438782976,664593408435085312,509415554,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SexodusUK,0,FALSE,FALSE,#N/A,#N/A
@musesoftheminds @awesomeonica @Shysty_Shan13 @LuvTLC @MariJMF @martins4xf Is that not THE most wonderful thing?! Praise be!!!,FALSE,2,musesoftheminds,11/11/2015 23:59:50,FALSE,664586674127572992,664593407944323072,3061226044,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",younng48,0,FALSE,FALSE,#N/A,#N/A
"Thank you @shaneandshane for ""thou you slay me"" (featuring John Piper! I am undone and renewed by this wonderful reminder! #worship #undone",FALSE,1,#N/A,11/11/2015 23:59:48,FALSE,#N/A,664593399929053190,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",petrolheadjones,0,FALSE,FALSE,#N/A,#N/A
"RT @jarpad: To all the wonderful men and women in uniform (past and present) who keep us safe and free, THANK YOU. Every day should be #Vet…",FALSE,0,#N/A,11/11/2015 23:59:48,FALSE,#N/A,664593397345333248,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",puckkgurl,5575,TRUE,FALSE,#N/A,#N/A
RT @RBatNWdogrescue: We have many wonderful personalities amongst the gang @NWDogRescue and none more funny than MILLIE - so affectionate h…,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593393729806336,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",alavenia,13,TRUE,FALSE,#N/A,#N/A
Wonderful Pure Nature at it's Best https://t.co/myzIAe1eeU,FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593392073076736,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",meredew_nigel,0,FALSE,FALSE,#N/A,#N/A
"RT @pushpinder477: @Gurmeetramrahim Wooowww Papa Ji...Its wonderful...More than 1000 shows...Possible only coz of ""MSG-2"" #DiwaliBumperMSG2…",FALSE,0,#N/A,11/11/2015 23:59:45,FALSE,#N/A,664593385722900480,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gurpreetinsan09,8,TRUE,FALSE,#N/A,#N/A
"RT @MELLOWCELLO1: T U ALL who shared &amp; supported my work !...have a wonderful evening..I appreciate U all :-)

https://t.co/OzFJTF9Gob http…",FALSE,0,#N/A,11/11/2015 23:59:44,FALSE,#N/A,664593382690410497,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jassit5,15,TRUE,FALSE,#N/A,#N/A
RT @michael_vogel87: Wonderful to see record turnout for #RemembranceDay @CityofPoCo . https://t.co/rnsG6WIjDn,FALSE,0,#N/A,11/11/2015 23:59:43,FALSE,#N/A,664593378684837890,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CityofPoCo,1,TRUE,FALSE,#N/A,#N/A
RT @wayuuprincess: @TheMarySue Thank you for a wonderful interview!@LizenSeptiembre @finatorresb,FALSE,0,#N/A,11/11/2015 23:59:43,FALSE,#N/A,664593378538094592,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rozkiewiczkrys,3,TRUE,FALSE,#N/A,#N/A
"RT @AldubStore: Good Morn-Noon-Night to U beautiful people,have a blessed &amp; wonderful day ahead of U, ~love inday #ALDUB17thWeeksary https:…",FALSE,0,#N/A,11/11/2015 23:59:42,FALSE,#N/A,664593374268276736,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nylenecastilejo,99,TRUE,FALSE,#N/A,#N/A
"RT @m_yosry2012: Evening my wonderful friend??
Photo ,,Daniela Babic https://t.co/xVSxAkIR14",FALSE,0,#N/A,11/11/2015 23:59:41,FALSE,#N/A,664593371479089158,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fionasoul,154,TRUE,FALSE,#N/A,#N/A
"@RealSamMartin @pittgriffin Are you insinuating these wonderful billionaire Mofo's are not ""job creators""?",FALSE,1,RealSamMartin,11/11/2015 23:59:40,FALSE,664590998178275328,664593366374576128,714754044,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amcarthur864,0,FALSE,FALSE,#N/A,#N/A
"It's Veteran's Day - a wonderful holiday to thank all those who serve (but it's also Pocky Day, and I was at the store and forgot that)",FALSE,0,#N/A,11/11/2015 23:59:40,FALSE,#N/A,664593364596166656,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",waywardchase,0,FALSE,FALSE,#N/A,#N/A
"RT @jarpad: To all the wonderful men and women in uniform (past and present) who keep us safe and free, THANK YOU. Every day should be #Vet…",FALSE,0,#N/A,11/11/2015 23:59:40,FALSE,#N/A,664593363883151361,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oliv_DeAnn,5575,TRUE,FALSE,#N/A,#N/A
"Love has beautiful, sweet, passionate, glorious and most wonderful expectations 3:-)} 0:-)} e/y ???",FALSE,0,#N/A,11/11/2015 23:59:39,FALSE,#N/A,664593362750672896,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Janiefromfl,0,FALSE,FALSE,#N/A,#N/A
"RT @MAINEsters_QZN: ""Isn't she lovely?
Isn't she wonderful?
Isn't she precious?""

Lovely Wonderful Precious MENG ^_^

#ALDUB17thWeeksary ht…",FALSE,0,#N/A,11/11/2015 23:59:39,FALSE,#N/A,664593359755939840,#N/A,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",tsiniteers28,156,TRUE,FALSE,#N/A,#N/A
RT @AnnaRussell2012: Thank u so much to all @MiddletonLodge's wonderful couples that voted for us. #Couldnthavedoneitwithoutyou @TWIA_Offic…,FALSE,0,#N/A,11/11/2015 23:59:38,FALSE,#N/A,664593355142205440,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gaz81rayner,7,TRUE,FALSE,#N/A,#N/A
"Over the last 5 yrs 8,287,193 tickets were sold for @onedirection concerts! I'm proud &amp; happy to be a part of this crazy, wonderful faMdom!",FALSE,0,#N/A,11/11/2015 23:59:37,FALSE,#N/A,664593352101376001,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",MichelleRehorka,0,FALSE,FALSE,#N/A,#N/A
RT @selinacheng72: @HobartOcean wonderful  ??????????????,FALSE,0,#N/A,11/11/2015 23:59:36,FALSE,#N/A,664593348381003777,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HobartOceanNEST,1,TRUE,FALSE,#N/A,#N/A
RT @K_Kayachith: Check out this great new article from @pearsonlloyd in @DAMntwice. Wonderful insight. https://t.co/ftEznM59Ex #designthink…,FALSE,0,#N/A,11/11/2015 23:59:36,FALSE,#N/A,664593347214995456,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pearsonlloyd,1,TRUE,FALSE,#N/A,#N/A
Getting pulled out of class by Ms Bradburn just so she can tell you how proud she is of me is honestly a wonderful feeling,FALSE,5,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593341363961856,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JaimieThomas3,0,FALSE,FALSE,#N/A,#N/A
RT @ItsShowtimeUSA: What a wonderful world to mind the haters  #ShowtimeToMiho,FALSE,0,#N/A,11/11/2015 23:59:34,FALSE,#N/A,664593339124203520,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",reinzkie_07,68,TRUE,FALSE,#N/A,#N/A
"RT @GinaGeeJay: Please could I ask for lots of RT's for #FindBernie, I know how wonderful you can all be when help is needed.
Gx ?? https://…",FALSE,0,#N/A,11/11/2015 23:59:32,FALSE,#N/A,664593332623032320,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BettyBettyw40,27,TRUE,FALSE,#N/A,#N/A
RT @ItsShowtimeUSA: What a wonderful world to mind the haters  #ShowtimeToMiho,FALSE,0,#N/A,11/11/2015 23:59:32,FALSE,#N/A,664593331297603584,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BabyTaloy,68,TRUE,FALSE,#N/A,#N/A
RT @HannahStormESPN: Thanks for your time and your wonderful spirit and dedication to others. #VeteransDay  https://t.co/v5raS36ADI,FALSE,0,#N/A,11/11/2015 23:59:31,FALSE,#N/A,664593329594744832,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AF_FootballVid,16,TRUE,FALSE,#N/A,#N/A
With some of the wonderful women I work with at Pillar's Forge 4.0 location in Ann Arbor. https://t.co/UpG6e7ecbP,FALSE,1,#N/A,11/11/2015 23:59:31,FALSE,#N/A,664593328181235717,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jeevsOnline,2,FALSE,FALSE,#N/A,#N/A
"RT @skywithtaylor: RETWEET FOR THIS WONDERFUL ERA!

RT to vote for @taylorswift13 ""1989"" for #AMAs Favorite Album - Pop/Rock https://t.co/F…",FALSE,0,#N/A,11/11/2015 23:59:31,FALSE,#N/A,664593326994276353,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dememrynaj,150,TRUE,FALSE,#N/A,#N/A
RT @MassGovernor: A wonderful visit to the @ChelseaSOHO with @MASSDVS Secretary @Urena this #VeteransDay. Heard so many stories. https://t.…,FALSE,0,#N/A,11/11/2015 23:59:30,FALSE,#N/A,664593325106794497,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tinlin_tom,15,TRUE,FALSE,#N/A,#N/A
RT @maonatu: @ShivonSoap (Japan)I take a bath before breakfast.I always so happy with my most wonderful @ShivonSoap!TYSMvery gorgeous view??…,FALSE,0,#N/A,11/11/2015 23:59:30,FALSE,#N/A,664593324947415040,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Jayvpee05,2,TRUE,FALSE,#N/A,#N/A
RT @empoweredjek: God has a wonderful way of turning negatives into positives.,FALSE,0,#N/A,11/11/2015 23:59:30,FALSE,#N/A,664593323810779138,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rowwwrna,3,TRUE,FALSE,#N/A,#N/A
