text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/msM3IRequA #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:57,FALSE,#N/A,664593436633337856,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hetty_Febriati6,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/c4OYT0CZKw #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:57,FALSE,#N/A,664593435521871872,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hetty_Febriati6,0,FALSE,FALSE,#N/A,#N/A
@AnaBonavetti soy más viva pero los cuernos no me los saca nadie JAJAJAJAJAJAJAJAJAJAJA que triste che,FALSE,0,AnaBonavetti,11/11/2015 23:59:56,FALSE,664593283419668481,664593434372648960,1475539363,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StaFlippyTubio,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/0JsUvYhurX #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:56,FALSE,#N/A,664593434288758785,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hetty_Febriati6,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/4VIV4Q9N2f #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:56,FALSE,#N/A,664593433126952960,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hetty_Febriati6,0,FALSE,FALSE,#N/A,#N/A
Berani Menginap di Hotel Paling Berhantu Ini?: Hotel ini dibangun pada tahun 1912. https://t.co/3LfR4novV7 #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:56,FALSE,#N/A,664593432103514112,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hetty_Febriati6,0,FALSE,FALSE,#N/A,#N/A
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/Z5c0QOnLQw #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:56,FALSE,#N/A,664593431478575104,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dewanti_Allsell,0,FALSE,FALSE,#N/A,#N/A
#chiringuitoPique solo yo veo un bote rojo en la parte alta de una taquilla. Viva el jalouin mas largo de la historia,FALSE,1,#N/A,11/11/2015 23:59:56,FALSE,#N/A,664593431348551680,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jperezj13,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/K3D9sPC4FW #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:55,FALSE,#N/A,664593430291591170,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dewanti_Allsell,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/k40seGMpWy #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:55,FALSE,#N/A,664593429230407681,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dewanti_Allsell,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/o6poiQBwoC #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:55,FALSE,#N/A,664593427980533760,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dewanti_Allsell,0,FALSE,FALSE,#N/A,#N/A
Berani Menginap di Hotel Paling Berhantu Ini?: Hotel ini dibangun pada tahun 1912. https://t.co/j7eNg6N3Mv #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:54,FALSE,#N/A,664593422783770624,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",dewanti_Allsell,0,FALSE,FALSE,#N/A,#N/A
"New post: Gara-gara Lorenzo, Valentino Rossi Batal Menikah? https://t.co/ukmFUbYpEG",FALSE,0,#N/A,11/11/2015 23:59:53,FALSE,#N/A,664593420527247360,#N/A,"<a href=""http://manggeku.com"" rel=""nofollow"">Manggeku.Com</a>",manggeku,0,FALSE,FALSE,#N/A,#N/A
"RT @VoceNaoSabiaQ: Aceite seu passado sem arrependimentos, viva seu presente com confiança e encare o futuro sem medo.",FALSE,0,#N/A,11/11/2015 23:59:53,FALSE,#N/A,664593419667382273,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sof_sousa,986,TRUE,FALSE,#N/A,#N/A
RT @VIVAcoid: Ternyata Ada Kura-kura Raksasa Menghuni Kali Ciliwung https://t.co/8C0AJrnqSt,FALSE,0,#N/A,11/11/2015 23:59:53,FALSE,#N/A,664593417767358464,#N/A,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",DewantoroRifki,12,TRUE,FALSE,#N/A,#N/A
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/CYsc3C3mzj #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593417264058369,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",anita_FesaiTf,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/rxoN9zzI5p #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593415741571072,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",anita_FesaiTf,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/aE2cEbl0Om #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593414579757056,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",anita_FesaiTf,0,FALSE,FALSE,#N/A,#N/A
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/nnJnWsWQE8 #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:52,FALSE,#N/A,664593414411952128,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",novita_Selfi097,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/asx50piiDz #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593413023625218,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",novita_Selfi097,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/qoJ0tbhdKd #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593412998475776,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",anita_FesaiTf,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/3Z7kUTNDUz #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593411861831681,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",novita_Selfi097,0,FALSE,FALSE,#N/A,#N/A
RT @SuenaRockNac: Que en tu risa viva el arte,FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593411605962753,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",clairexfontanet,715,TRUE,FALSE,#N/A,#N/A
Berani Menginap di Hotel Paling Berhantu Ini?: Hotel ini dibangun pada tahun 1912. https://t.co/fZJQqpmIRE #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593410976780290,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",anita_FesaiTf,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/RFLIB72l6R #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593410750304257,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",novita_Selfi097,0,FALSE,FALSE,#N/A,#N/A
@rearalima @Danilo_Edy00 hahahahaha acaba não mundão . viva o danone kk,FALSE,2,rearalima,11/11/2015 23:59:51,FALSE,664593279913172992,664593410448338944,2737821237,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viegas1995,2,FALSE,FALSE,#N/A,#N/A
Berani Menginap di Hotel Paling Berhantu Ini?: Hotel ini dibangun pada tahun 1912. https://t.co/m3gsVznCIN #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:51,FALSE,#N/A,664593409642995712,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",novita_Selfi097,0,FALSE,FALSE,#N/A,#N/A
"@yGodRxZaX di nombres, viva el salseo, todo hade salir a la luz",FALSE,0,yGodRxZaX,11/11/2015 23:59:48,FALSE,664593223277522944,664593400390397952,2468177917,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Oskareasycarry,0,FALSE,FALSE,#N/A,#N/A
"""Tom, o único defeito que você tem...é achar que tem algum defeito"" #Carrossel",FALSE,2,#N/A,11/11/2015 23:59:48,FALSE,#N/A,664593397093687296,#N/A,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Viva_Carrossel,1,FALSE,FALSE,#N/A,#N/A
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/wZGoN0JeBu #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593395466285057,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",selfi_Zurma315,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/N2uARXcgnH #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593394413527040,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",selfi_Zurma315,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/izGki9z5o5 #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:47,FALSE,#N/A,664593393390125056,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",selfi_Zurma315,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/KHBUxmM3tF #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593392328945668,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",selfi_Zurma315,0,FALSE,FALSE,#N/A,#N/A
Berani Menginap di Hotel Paling Berhantu Ini?: Hotel ini dibangun pada tahun 1912. https://t.co/wBwQw8yZkw #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593391162941441,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",selfi_Zurma315,0,FALSE,FALSE,#N/A,#N/A
RT @EP_Mundo: Hasta el Niño Jesús y San Nicolás dejarán el pelero; por Froilán Barrios https://t.co/8fIP9X1kO4 https://t.co/mL72cERKYM,FALSE,0,#N/A,11/11/2015 23:59:46,FALSE,#N/A,664593390743519232,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Viva_AnaY,3,TRUE,FALSE,#N/A,#N/A
"RT @carottes_rapee: ??VIVA??????????????????????????
????????????????????????????????
????????????????????????????????????????????????
http…",FALSE,0,#N/A,11/11/2015 23:59:45,FALSE,#N/A,664593386486284288,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skate_chii_71,14,TRUE,FALSE,#N/A,#N/A
Lorenzo Minta Penggemar Hormati Sikap Rossi: Akhir-akhir ini Rossi kerap mengeluarkan kome... https://t.co/IuNTwzHP2T #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:45,FALSE,#N/A,664593385546776580,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hasri_Tita877,0,FALSE,FALSE,#N/A,#N/A
Heboh Pose Ely Sugigi di Atas Tempat Tidur: Foto diunggah di Instagram. https://t.co/TL4EbDwGEH #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:45,FALSE,#N/A,664593384502370304,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hasri_Tita877,0,FALSE,FALSE,#N/A,#N/A
Nasib Dokter yang Kepergok Indehoi dengan Tiga PSK: Dua wanita di antaranya masih duduk di... https://t.co/QvsYskcEn1 #RanoKarnoHRSMundur,FALSE,0,#N/A,11/11/2015 23:59:44,FALSE,#N/A,664593383420207105,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hasri_Tita877,0,FALSE,FALSE,#N/A,#N/A
"Diganggu Haters, Mulan Jameela Sambangi Polda: ""Kesabaran Mulan sudah habis."" https://t.co/Y7hXfIidOy #RanoKarnoHRSMundur",FALSE,0,#N/A,11/11/2015 23:59:44,FALSE,#N/A,664593382367494145,#N/A,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",hasri_Tita877,0,FALSE,FALSE,#N/A,#N/A
