text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"@euwallyson faça o que vc quiser. Fale meu nome e sobrenome quantas vezes você quiser. Tá bom, fica a vontade tá querido. ??",FALSE,0,euwallyson,11/11/2015 23:59:31,FALSE,664565509715795968,664593325530480640,628577764,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vanessatemp,1,FALSE,FALSE,#N/A,#N/A
Querido celular voc podia descarregar logo ein,FALSE,0,#N/A,11/11/2015 23:59:30,FALSE,#N/A,664593324242767872,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Barretojuliana_,0,FALSE,FALSE,#N/A,#N/A
@SantiClarambaux @MartiBrun @TomiCasset si vos te dejaste de juntar con martina no es mi culpa querido,FALSE,0,SantiClarambaux,11/11/2015 23:59:28,FALSE,664589785286225921,664593314138689536,409649536,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bernybadano,0,FALSE,FALSE,#N/A,#N/A
"RT @textofav: ""Tu no sabes nada sobre perder a alguien, eso solo ocurre cuando has querido a alguien, más que a ti mismo...""",FALSE,0,#N/A,11/11/2015 23:59:27,FALSE,#N/A,664593312813326336,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoryLory8a,5,TRUE,FALSE,#N/A,#N/A
"RT @Toskano_Oficial: Así se vivió la ""MAE 2013"" en nuestro querido barrio Ducilo.
Que dicen de este año, ¿VOLVEMOS?.
#Toskano https://t.co/…",FALSE,0,#N/A,11/11/2015 23:59:26,FALSE,#N/A,664593307826315264,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reynoso2Meli,8,TRUE,FALSE,#N/A,#N/A
"Si, no pueden, no pueden quererte. Como yo que tanto te he querido. 
Si no saben besarte, como yo te he besado sin esperar nada a cambio.",FALSE,0,#N/A,11/11/2015 23:59:25,FALSE,#N/A,664593303371980800,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MsTeddySextramp,0,FALSE,FALSE,#N/A,#N/A
@odioodiarr ¡qué emoción viaje! Siempre he querido ir a Camboya pero por una u otra cosa termino viajando a otro país jaja,FALSE,0,odioodiarr,11/11/2015 23:59:24,FALSE,664585275926941696,664593297151799296,54643438,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vanlactea,0,FALSE,FALSE,#N/A,#N/A
"RT @JuniorDelAlma_: A esta hora en Barranquilla todos los caminos conducen al gigante de la Ciudadela 20 de Julio.
VAMOS JUNIOR QUERIDO!",FALSE,0,#N/A,11/11/2015 23:59:20,FALSE,#N/A,664593280705929216,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Papauta9,13,TRUE,FALSE,#N/A,#N/A
"Querido autocorrector, ¡harta me tenés!",FALSE,4,#N/A,11/11/2015 23:59:18,FALSE,#N/A,664593274880049153,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paynejoyce_,1,FALSE,FALSE,#N/A,#N/A
RT @LogicaDeMujeres: Querido futuro esposo.......... http://t.co/95TLQRt0aw,FALSE,0,#N/A,11/11/2015 23:59:17,FALSE,#N/A,664593270786363392,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Fer_Vzqz_,2903,TRUE,FALSE,#N/A,#N/A
@dannapaola y en cada escena he querido ir y limpiarte tus lagrimitas ??,FALSE,0,dannapaola,11/11/2015 23:59:15,FALSE,664558073483280384,664593260762038273,112057739,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LovesDannaPaola,0,FALSE,FALSE,#N/A,#N/A
"Querido diario, hoy me traume con we're in this together de NIN",FALSE,0,#N/A,11/11/2015 23:59:15,FALSE,#N/A,664593259222708229,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SoyEnrico,0,FALSE,FALSE,#N/A,#N/A
@FernandezGrego no querido no,FALSE,0,FernandezGrego,11/11/2015 23:59:14,FALSE,664593139479527424,664593254478970884,326438559,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeooDieser,0,FALSE,FALSE,#N/A,#N/A
"Crl eu não sou lamechas, eu sou apenas querido fds",FALSE,1,#N/A,11/11/2015 23:59:13,FALSE,#N/A,664593253002551296,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ich_Bin_Al,0,FALSE,FALSE,#N/A,#N/A
Voltei querido hahahha @Du_Dudu_Eduu,FALSE,0,Du_Dudu_Eduu,11/11/2015 23:59:12,FALSE,664583117848616960,664593249953296384,130963546,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",porratifani,1,FALSE,FALSE,#N/A,#N/A
Mi querido @Pepillo_Origel espero estés disfrutando mis hermosas tierras que padre verte ahí. Nos vemos pronto !! ?????? Abrazo !,FALSE,2,#N/A,11/11/2015 23:59:12,FALSE,#N/A,664593247944200193,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garomusic,2,FALSE,FALSE,#N/A,#N/A
"RT @tiquinDirection: querido diário hoje teve música nova, today do zayn de toca e conhecendo fãs... n ta sendo nada fácil #WhatAFeeling ht…",FALSE,0,#N/A,11/11/2015 23:59:08,FALSE,#N/A,664593232664371204,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LifeForZM,100,TRUE,FALSE,#N/A,#N/A
"Aaaaaahhhnooooo no me podes tirar indirectas por facebook, muy cualquiera lo tuyo querido",FALSE,0,#N/A,11/11/2015 23:59:05,FALSE,#N/A,664593220186279936,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mb99_bm99,0,FALSE,FALSE,#N/A,#N/A
@gasparmonteiroo estou a ver as notícias querido,FALSE,1,gasparmonteiroo,11/11/2015 23:59:05,FALSE,664592980154691584,664593218445680640,4066619903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",raquelhandel,0,FALSE,FALSE,#N/A,#N/A
RT @CHAYANNEMUSIC: #México lindo y querido #Gracias!! Ya falta muy poco para vernos nuevamente #EnTodoEstareTour… https://t.co/EgEejcO2BA,FALSE,0,#N/A,11/11/2015 23:59:05,FALSE,#N/A,664593218064003072,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Adri_decision,370,TRUE,FALSE,#N/A,#N/A
"Mi amado esposo @astolforv  y mi querido profesor @Profe_EmilioH , hombres dignos de admirar! :-) https://t.co/If9DXutGuw",FALSE,0,#N/A,11/11/2015 23:59:05,FALSE,#N/A,664593216616968194,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zughekney,0,FALSE,FALSE,#N/A,#N/A
RT @vtflol_: Preciso de um texto bem querido,FALSE,0,#N/A,11/11/2015 23:59:04,FALSE,#N/A,664593216050741248,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deslarga_alo,4,TRUE,FALSE,#N/A,#N/A
"CA RA LHO
Agora que eu percebi. Ontem fui ouvir ""sonho"" da nação zumbi e essa noite tive o querido sonho retratado na letra. Universo.",FALSE,0,#N/A,11/11/2015 23:59:03,FALSE,#N/A,664593208685502468,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fiodesencapado_,0,FALSE,FALSE,#N/A,#N/A
RT @chavezcandanga: Bravo mi querido camarada Diosdado! Con esos argumentos quedan pulverizados los escuálidos! Bravo!,FALSE,0,#N/A,11/11/2015 23:59:02,FALSE,#N/A,664593204369575937,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EdwinRM_,1896,TRUE,FALSE,#N/A,#N/A
"@dromerito10 @Timochakro_FARC @jealvarezb343 @Montajealegre_ No querido, que no se gaste....",FALSE,0,dromerito10,11/11/2015 23:59:01,FALSE,664589335245754369,664593202767335424,2949631983,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LinaMorenoV1,0,FALSE,FALSE,#N/A,#N/A
RT @ElVascoDT: Le aclaramos a nuestro querido presidente Daniel Angelici que Boca Juniors tiene 110 años de historia y no 107 como el dijo.…,FALSE,0,#N/A,11/11/2015 23:59:01,FALSE,#N/A,664593202155008000,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mate__13,119,TRUE,FALSE,#N/A,#N/A
Que buen DT soy.. DIOS QUERIDO...,FALSE,3,#N/A,11/11/2015 23:58:59,FALSE,#N/A,664593191677595648,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ellkacharly,0,FALSE,FALSE,#N/A,#N/A
"@AOI79_ O que será do meu querido amigo?
Aonde as ações dele nos levarão?
Embora eu queira me juntar à multidão",FALSE,1,AOI79_,11/11/2015 23:58:58,FALSE,#N/A,664593189240741889,3495490636,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KOU81_,1,FALSE,FALSE,#N/A,#N/A
"Gente, a pessoa tá errada e ainda pergunta de to boladona. Imagina querido",FALSE,0,#N/A,11/11/2015 23:58:57,FALSE,#N/A,664593184115326976,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dharallima,0,FALSE,FALSE,#N/A,#N/A
"Querido vecino hijo de puta: deje de ponerme musica bolichera al palo que falta para el fin de semana y quiero salir. Con amor, Disi.",FALSE,1,#N/A,11/11/2015 23:58:56,FALSE,#N/A,664593181821018112,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CamiiDS,0,FALSE,FALSE,#N/A,#N/A
"Ele é tão querido fdc,e não é ignorante como os outros,mas ya também é player e eu não tenho paciência para essas merdas.",FALSE,0,#N/A,11/11/2015 23:58:56,FALSE,#N/A,664593179111464960,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tatuadigra,0,FALSE,FALSE,#N/A,#N/A
RT @rafajipdo: Me dijo que era incapaz de hacerle daño a las personas que quiere. Fue entonces cuando comprendí que nunca me había querido …,FALSE,0,#N/A,11/11/2015 23:58:55,FALSE,#N/A,664593178603966468,#N/A,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dianadiaz_a,43,TRUE,FALSE,#N/A,#N/A
"RT @_MartinaSa: @AGUSSfrino No contes tu versión,si no me hubieras querido pegar nunca se hubiera roto...",FALSE,0,#N/A,11/11/2015 23:58:54,FALSE,#N/A,664593170714480640,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AGUSSfrino,1,TRUE,FALSE,#N/A,#N/A
Querido diario estoy empezando a acostumbrarme a que saque una canción todos los días . #WhatAFeeling,FALSE,1,#N/A,11/11/2015 23:58:52,FALSE,#N/A,664593165857529856,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",holis_divos25,1,FALSE,FALSE,#N/A,#N/A
"RT @narrybetter_: HARRY QUERIDO, A MUSICA É LANÇADA HORAS ATRÁS E VC SÓ MANDA O LIMK AGR?! #WhatAFeeling 
https://t.co/KRpUzvlssN",FALSE,0,#N/A,11/11/2015 23:58:52,FALSE,#N/A,664593164838260737,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",louisfabulous_,3,TRUE,FALSE,#N/A,#N/A
RT @isBlTCH: Querido diário: tá foda,FALSE,0,#N/A,11/11/2015 23:58:51,FALSE,#N/A,664593160736256000,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",oliveira_lary1,468,TRUE,FALSE,#N/A,#N/A
"RT @narrybetter_: ""Niall falou que manhã terá uma surpresa"" NIALL MEU QUERIDO, VC QUER ME VER MORTA EH ISSO NEH?! #WhatAFeeling",FALSE,0,#N/A,11/11/2015 23:58:48,FALSE,#N/A,664593148262424577,#N/A,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DesireHoran93,25,TRUE,FALSE,#N/A,#N/A
"Tú y yo durmiendo con los enemigos, dos seres que jamás hemos querido.",FALSE,0,#N/A,11/11/2015 23:58:48,FALSE,#N/A,664593147222228996,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dss24_,0,FALSE,FALSE,#N/A,#N/A
"RT @JuniorDelAlma_: A esta hora en Barranquilla todos los caminos conducen al gigante de la Ciudadela 20 de Julio.
VAMOS JUNIOR QUERIDO!",FALSE,0,#N/A,11/11/2015 23:58:47,FALSE,#N/A,664593145116688384,#N/A,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeiraAlvis12,13,TRUE,FALSE,#N/A,#N/A
¿Qué es lo correcto? Luchar por lo que amamos o luchar por lo que siempre hemos querido? — feeling emotional,FALSE,0,#N/A,11/11/2015 23:58:47,FALSE,#N/A,664593143812251650,#N/A,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",edairagain,0,FALSE,FALSE,#N/A,#N/A
